Iteration: 0 | Loss: -0.15234375 | Current Suffix:*/!!!!!!!! 
Iteration: 407 | Loss: 8.484375 | Current Suffix: Shan Cerberus Toro
Iteration: 408 | Loss: 13.609375 | Current Suffix: Shan Cerberus Oman
Iteration: 409 | Loss: 8.921875 | Current Suffix: Shan Cerberus Chattanooga
Iteration: 410 | Loss: 10.171875 | Current Suffix: Shan Cerberus Raqqa
Iteration: 411 | Loss: 9.625 | Current Suffix: Shan Cerberus Seattle
Iteration: 412 | Loss: 7.3671875 | Current Suffix: Hai Cerberus Seattle
Iteration: 413 | Loss: 7.89453125 | Current Suffix: Hai Cerberus Winston
Iteration: 414 | Loss: 7.3828125 | Current Suffix: Hai Cerberus Wilson
Iteration: 415 | Loss: 5.78515625 | Current Suffix: Hai Cerberus Dayton
Iteration: 416 | Loss: 4.390625 | Current Suffix: Hai Kirin Dayton
Iteration: 417 | Loss: 4.03125 | Current Suffix: Hai Kirin Ankara
Iteration: 418 | Loss: 5.890625 | Current Suffix: Hai Kirin Oslo
Iteration: 419 | Loss: 6.48046875 | Current Suffix: Hai Kirin Lavrov
Iteration: 420 | Loss: 4.51953125 | Current Suffix: Hai Kirin Kiev
Iteration: 421 | Loss: 7.90234375 | Current Suffix: Hai Kirin Jakarta
Iteration: 422 | Loss: 9.9921875 | Current Suffix: Tid Kirin Jakarta
Iteration: 423 | Loss: 11.8125 | Current Suffix: Bok Kirin Jakarta
Iteration: 424 | Loss: 11.484375 | Current Suffix: Bok Kirin Paw
Iteration: 425 | Loss: 10.515625 | Current Suffix: Bok Kirin Hindi
Iteration: 426 | Loss: 9.8203125 | Current Suffix: Bok Kirin Mumbai
Iteration: 427 | Loss: 14.453125 | Current Suffix: Mug Kirin Mumbai
Iteration: 428 | Loss: 5.33203125 | Current Suffix: Hai Kirin Mumbai
Iteration: 429 | Loss: 6.51171875 | Current Suffix: Hai Kirin Schwarzenegger
Iteration: 430 | Loss: 5.38671875 | Current Suffix: Hai Kirin Kasich
Iteration: 431 | Loss: 4.51953125 | Current Suffix: Hai Kirin Kiev
Iteration: 432 | Loss: 7.30078125 | Current Suffix: Hai Kirin Donetsk
Iteration: 433 | Loss: 4.80859375 | Current Suffix: Hai Kirin Manila
Iteration: 434 | Loss: 5.890625 | Current Suffix: Hai Kirin Oslo
Iteration: 435 | Loss: 9.796875 | Current Suffix: Ding Kirin Oslo
Iteration: 436 | Loss: 6.00390625 | Current Suffix: Ding Kirin Orwell
Iteration: 437 | Loss: 8.4296875 | Current Suffix: Ding Kirin Redmond
Iteration: 438 | Loss: 11.296875 | Current Suffix: Ding Kirin Romeo
Iteration: 439 | Loss: 11.3671875 | Current Suffix: Ding Kirin Tunisia
Iteration: 440 | Loss: 7.8515625 | Current Suffix: Ding Kirin Columbus
Iteration: 441 | Loss: 6.671875 | Current Suffix: Ding Kirin Omaha
Iteration: 442 | Loss: 6.87109375 | Current Suffix: Ding Joker Omaha
Iteration: 443 | Loss: 9.0390625 | Current Suffix: Blitz Joker Omaha
Iteration: 444 | Loss: 9.0078125 | Current Suffix:zz Joker Omaha
Iteration: 445 | Loss: 4.6328125 | Current Suffix:zz Cerberus Omaha
Iteration: 446 | Loss: 10.609375 | Current Suffix:haus Cerberus Omaha
Iteration: 447 | Loss: 14.6484375 | Current Suffix:haus Cerberus Nashville
Iteration: 448 | Loss: 15.609375 | Current Suffix:haus Cerberus Oslo
Iteration: 449 | Loss: 4.91796875 | Current Suffix: Cao Cerberus Oslo
Iteration: 450 | Loss: 5.0625 | Current Suffix: Cao Cerberus Brussels
Iteration: 451 | Loss: 4.12109375 | Current Suffix: Cao Pegasus Brussels
Iteration: 452 | Loss: 4.86328125 | Current Suffix: Cao Labyrinth Brussels
Iteration: 453 | Loss: 4.5546875 | Current Suffix: Cao Ace Brussels
Iteration: 454 | Loss: 5.26171875 | Current Suffix: Cao Hera Brussels
Iteration: 455 | Loss: 7.3671875 | Current Suffix: Cao Tunisia Brussels
Iteration: 456 | Loss: 6.75390625 | Current Suffix: Cao Tunisia Portugal
Iteration: 457 | Loss: 7.96875 | Current Suffix: Cao Tunisia Naples
Iteration: 458 | Loss: 7.953125 | Current Suffix: Cao Tunisia Rome
Iteration: 459 | Loss: 9.5625 | Current Suffix: Cao Tunisia1111
Iteration: 460 | Loss: 6.4765625 | Current Suffix: Cao TunisiaHHHH
Iteration: 461 | Loss: 6.15625 | Current Suffix: Cao TunisiaXXXX
Iteration: 462 | Loss: 9.609375 | Current Suffix: Cao BeirutXXXX
Iteration: 463 | Loss: 7.4921875 | Current Suffix: Cao DubaiXXXX
Iteration: 464 | Loss: 9.984375 | Current Suffix: Cao MermaidXXXX
Iteration: 465 | Loss: 9.0078125 | Current Suffix: Cao PortsmouthXXXX
Iteration: 466 | Loss: 5.98828125 | Current Suffix: Cao PegasusXXXX
Iteration: 467 | Loss: 6.78515625 | Current Suffix: Cao Pegasus Cuomo
Iteration: 468 | Loss: 3.966796875 | Current Suffix: Cao Pegasus Singapore
Iteration: 469 | Loss: 5.92578125 | Current Suffix: Cao Pegasus Brooklyn
Iteration: 470 | Loss: 4.296875 | Current Suffix: Cao Pegasus Madrid
Iteration: 471 | Loss: 5.34765625 | Current Suffix: Cao Pegasus Toro
Iteration: 472 | Loss: 4.71875 | Current Suffix: Cao Pegasus Greenland
Iteration: 473 | Loss: 5.35546875 | Current Suffix: Cao Pegasus Oslo
Iteration: 474 | Loss: 5.34765625 | Current Suffix: Cao Pegasus Toro
Iteration: 475 | Loss: 3.537109375 | Current Suffix: Cao Pegasus Mumbai
Iteration: 476 | Loss: 18.96875 | Current Suffix: Cao ribbon Mumbai
Iteration: 477 | Loss: 4.39453125 | Current Suffix: Cao Ceres Mumbai
Iteration: 478 | Loss: 4.828125 | Current Suffix: Cao Ceres Melbourne
Iteration: 479 | Loss: 8.375 | Current Suffix: Square Ceres Melbourne
Iteration: 480 | Loss: 11.84375 | Current Suffix: Square Ceres Olympia
Iteration: 481 | Loss: 9.4453125 | Current Suffix: Square Ceres Hartford
Iteration: 482 | Loss: 6.7734375 | Current Suffix: Ogre Ceres Hartford
Iteration: 483 | Loss: 5.75 | Current Suffix: Ogre Ceres Madrid
Iteration: 484 | Loss: 8.046875 | Current Suffix: Terra Ceres Madrid
Iteration: 485 | Loss: 6.578125 | Current Suffix: Bulg Ceres Madrid
Iteration: 486 | Loss: 8.21875 | Current Suffix: Rainbow Ceres Madrid
Iteration: 487 | Loss: 7.37890625 | Current Suffix: Yin Ceres Madrid
Iteration: 488 | Loss: 10.1875 | Current Suffix: Omega Ceres Madrid
Iteration: 489 | Loss: 8.5 | Current Suffix: Strawberry Ceres Madrid
Iteration: 490 | Loss: 9.2890625 | Current Suffix: Lux Ceres Madrid
Iteration: 491 | Loss: 8.875 | Current Suffix: Lux Ceres Catalonia
Iteration: 492 | Loss: 7.70703125 | Current Suffix: Lux Ceres Pasadena
Iteration: 493 | Loss: 10.3828125 | Current Suffix: Lux Ceres Trinity
Iteration: 494 | Loss: 7.70703125 | Current Suffix: Lux Ceres Pasadena
Iteration: 495 | Loss: 11.234375 | Current Suffix: Strip Ceres Pasadena
Iteration: 496 | Loss: 5.8828125 | Current Suffix: Toy Ceres Pasadena
Iteration: 497 | Loss: 6.48828125 | Current Suffix: Maple Ceres Pasadena
Iteration: 498 | Loss: 5.8828125 | Current Suffix: Toy Ceres Pasadena
Iteration: 499 | Loss: 6.48828125 | Current Suffix: Maple Ceres Pasadena
Iteration: 0 | Loss: 1243.0 | Current Suffix:!!!!!!!@! 
Iteration: 1 | Loss: 762.5 | Current Suffix:!!!!!!! Thanks! 
Iteration: 2 | Loss: 655.0 | Current Suffix:!!!!!! Thanks! 
Iteration: 3 | Loss: 655.0 | Current Suffix:!!!!!! Thanks! 
Iteration: 4 | Loss: 681.0 | Current Suffix:!!!!!! Thanks!^^
Iteration: 5 | Loss: 311.75 | Current Suffix:!!!!!! Thanks!..........
Iteration: 6 | Loss: 598.5 | Current Suffix:HAHAHAHA!! Thanks!..........
Iteration: 7 | Loss: 366.0 | Current Suffix:!!!!!!!!!! Thanks!..........
Iteration: 8 | Loss: 366.0 | Current Suffix:!!!!!!!!!! Thanks!..........
Iteration: 9 | Loss: 627.5 | Current Suffix:!!!!!!!!!! UM!..........
Iteration: 10 | Loss: 427.75 | Current Suffix:!!!!!!!!!! UMIO..........
Iteration: 11 | Loss: 427.75 | Current Suffix:!!!!!!!!!! UMIO..........
Iteration: 12 | Loss: 427.75 | Current Suffix:!!!!!!!!!! UMIO..........
Iteration: 13 | Loss: 366.0 | Current Suffix:!!!!!!!!.. UMIO..........
Iteration: 14 | Loss: 366.0 | Current Suffix:!!!!!!!!.. UMIO..........
Iteration: 15 | Loss: 255.375 | Current Suffix:!!!!!!!!.............. UMIO..........
Iteration: 16 | Loss: 218.5 | Current Suffix:!!!!!!!!............ UMIO..........
Iteration: 17 | Loss: 216.75 | Current Suffix:!!!!!!!!............ USANO..........
Iteration: 18 | Loss: 186.875 | Current Suffix:!!!!!!!!.......... USANO..........
Iteration: 19 | Loss: 189.125 | Current Suffix:!!!!!!!!.......... USANO..............
Iteration: 20 | Loss: 226.25 | Current Suffix:.......................................................................... USANO..............
Iteration: 21 | Loss: 198.125 | Current Suffix:=-=-=-=-=-=-=-=-.......... USANO..............
Iteration: 22 | Loss: 198.125 | Current Suffix:=-=-=-=-=-=-=-=-.......... USANO..............
Iteration: 23 | Loss: 198.125 | Current Suffix:=-=-=-=-=-=-=-=-.......... USANO..............
Iteration: 24 | Loss: 198.125 | Current Suffix:=-=-=-=-=-=-=-=-.......... USANO..............
Iteration: 25 | Loss: 198.125 | Current Suffix:=-=-=-=-=-=-=-=-.......... USANO..............
Iteration: 26 | Loss: 230.75 | Current Suffix:=-=-=-=-=-=-=-=->>\.. USANO..............
Iteration: 27 | Loss: 233.5 | Current Suffix:=-=-=-=-=-=-=-=->>\.. USANO...........
Iteration: 28 | Loss: 182.5 | Current Suffix:=-=-=-=-=-=-=-=->...\.. USANO...........
Iteration: 29 | Loss: 226.25 | Current Suffix:=-=-=-=-=-=-=-=->...\.. USECO...........
Iteration: 30 | Loss: 185.375 | Current Suffix:=-=-=-=-=-=-=-=->...\.. XECO...........
Iteration: 31 | Loss: 244.75 | Current Suffix:=-=-=-=-=-=-=-=->...\\\\.. XECO...........
Iteration: 32 | Loss: 244.75 | Current Suffix:=-=-=-=-=-=-=-=->...\\\\.. XECO...........
Iteration: 33 | Loss: 232.625 | Current Suffix:=-=-=-=-=-=-=-=->...\\\\... XECO...........
Iteration: 34 | Loss: 246.625 | Current Suffix:=-=-=-=-=-=-=-=->...~~~~~~~~... XECO...........
Iteration: 35 | Loss: 246.625 | Current Suffix:=-=-=-=-=-=-=-=->...~~~~~~~~... XECO...........
Iteration: 36 | Loss: 246.625 | Current Suffix:=-=-=-=-=-=-=-=->...~~~~~~~~... XECO...........
Iteration: 37 | Loss: 277.25 | Current Suffix:=-=-=-=-=-=-=-=->... Dat... XECO...........
Iteration: 38 | Loss: 212.625 | Current Suffix:=-=-=-=-=-=-=-=->... Dat.......... XECO...........
Iteration: 39 | Loss: 187.625 | Current Suffix:=-=-=-=-=-=-=-=->...T.......... XECO...........
Iteration: 40 | Loss: 194.375 | Current Suffix:=-=-=-=-=-=-=-=-> QT.......... XECO...........
Iteration: 41 | Loss: 151.875 | Current Suffix:=-=-=-=-=-=-=-=-> QT.......... XQO...........
Iteration: 42 | Loss: 141.125 | Current Suffix:=-=-=-=-=-=-=-=-> QT..........-QO...........
Iteration: 43 | Loss: 162.375 | Current Suffix:=-=-=-=-=-=-=-==- QT..........-QO...........
Iteration: 44 | Loss: 154.875 | Current Suffix:=-=-=-=-=-=-=-==> QT..........-QO...........
Iteration: 45 | Loss: 174.875 | Current Suffix:=-=-=-=-=-=-=-==> JT..........-QO...........
Iteration: 46 | Loss: 126.4375 | Current Suffix:=-=-=-=-=-=-=-==> JT..........>QO...........
Iteration: 47 | Loss: 118.3125 | Current Suffix:=-=-=-=-=-=-=-==> JT..........>ZO...........
Iteration: 48 | Loss: 118.8125 | Current Suffix:=-=-=-=-=-=-=-==> JEO..........>ZO...........
Iteration: 49 | Loss: 141.625 | Current Suffix:=-=-=-=-=-=-=-==> JEO............ZO...........
Iteration: 50 | Loss: 181.875 | Current Suffix:=-=-=-=-=-=-=-==> JEO............ZO........ in
Iteration: 51 | Loss: 154.375 | Current Suffix:=-=-=-=----=-==> JEO............ZO........ in
Iteration: 52 | Loss: 176.875 | Current Suffix:=-=-=-=----=-==> JEO............ZOEX in
Iteration: 53 | Loss: 168.875 | Current Suffix:=-=-=-=----=-==> GEO............ZOEX in
Iteration: 54 | Loss: 168.875 | Current Suffix:=-=-=-=----=-==> GEO............ZOEX in
Iteration: 55 | Loss: 174.25 | Current Suffix:=-=-=-=----=-== - GEO............ZOEX in
Iteration: 56 | Loss: 151.875 | Current Suffix:=-=-=-=----=-== - GEO............ZOOG in
Iteration: 57 | Loss: 151.875 | Current Suffix:=-=-=-=----=-== - GEO............ZOOG in
Iteration: 58 | Loss: 159.875 | Current Suffix:=-=-=-=----=-== - GEO..............ZOOG in
Iteration: 59 | Loss: 163.0 | Current Suffix:=-=-=-=----=-== - GEO..............ZOOTG in
Iteration: 60 | Loss: 163.0 | Current Suffix:=-=-=-=----=-== - GEO..............ZOOTG in
Iteration: 61 | Loss: 133.0 | Current Suffix:=-=-=-=----=-== - GEO..............ZOORG in
Iteration: 62 | Loss: 133.0 | Current Suffix:=-=-=-=----=-== - GEO..............ZOORG in
Iteration: 63 | Loss: 126.875 | Current Suffix:=-=-=-=----=-== - GEO..............ZOORO in
Iteration: 64 | Loss: 127.875 | Current Suffix:=-=-=-=----=-== - GEO..............ZO.O in
Iteration: 65 | Loss: 127.875 | Current Suffix:=-=-=-=----=-== - GEO..............ZO.O in
Iteration: 66 | Loss: 127.875 | Current Suffix:=-=-=-=----=-== - GEO..............ZO ZO in
Iteration: 67 | Loss: 119.1875 | Current Suffix:=-=-=-=----=-== - GEO.................ZO ZO in
Iteration: 68 | Loss: 153.75 | Current Suffix:=-=-=-=----=-== - JEO.................ZO ZO in
Iteration: 69 | Loss: 177.625 | Current Suffix:=-=-=-=----=-== - KEEO.................ZO ZO in
Iteration: 70 | Loss: 221.875 | Current Suffix:=-=-=-=----=-== - KErha.................ZO ZO in
Iteration: 71 | Loss: 199.75 | Current Suffix:=-=-=-=----=-== - KErra.................ZO ZO in
Iteration: 72 | Loss: 177.625 | Current Suffix:=-=-=-=----=-== -XErra.................ZO ZO in
Iteration: 73 | Loss: 175.5 | Current Suffix:=-=-=-=----=-== -XErra.................ZO ZO,
Iteration: 74 | Loss: 184.0 | Current Suffix:=-=-=-=----=-== -XHira.................ZO ZO,
Iteration: 75 | Loss: 189.875 | Current Suffix:=-=-=-=----=-== -XH=-.................ZO ZO,
Iteration: 76 | Loss: 184.75 | Current Suffix:=-=-=-=----=-== -XH WM.................ZO ZO,
Iteration: 77 | Loss: 191.25 | Current Suffix:=-=-=-=----=-== -XH710.................ZO ZO,
Iteration: 78 | Loss: 184.75 | Current Suffix:=-=-=-=----=-== -XB710.................ZO ZO,
Iteration: 79 | Loss: 184.0 | Current Suffix:=-=-=-=----=-, -XB710.................ZO ZO,
Iteration: 80 | Loss: 171.5 | Current Suffix:=-=-=-=----=-, -XB Slave.................ZO ZO,
Iteration: 81 | Loss: 185.375 | Current Suffix:=-=-=-=----=-, -XB Push.................ZO ZO,
Iteration: 82 | Loss: 156.125 | Current Suffix:=-=-=-=----=-, -XBLB.................ZO ZO,
Iteration: 83 | Loss: 179.0 | Current Suffix:=-=-=-=----=-, -XBLB.................ZOZZO,
Iteration: 84 | Loss: 200.5 | Current Suffix:=-=-=-=----=-, ---XBLB.................ZOZZO,
Iteration: 85 | Loss: 228.125 | Current Suffix:=-=-=-=----=-, ---RSBLB.................ZOZZO,
Iteration: 86 | Loss: 205.25 | Current Suffix:=-=-=-=----=-, ---RS:B.................ZOZZO,
Iteration: 87 | Loss: 229.875 | Current Suffix:=-=-=-=----=-, ---Bs:B.................ZOZZO,
Iteration: 88 | Loss: 214.25 | Current Suffix:=-=-=-=----=-,-----Bs:B.................ZOZZO,
Iteration: 89 | Loss: 214.25 | Current Suffix:=-=-=-=----=-,-----Bs:B.................ZOZZO,
Iteration: 90 | Loss: 214.25 | Current Suffix:=-=-=-=----=-,-----Bs======B.................ZOZZO,
Iteration: 91 | Loss: 214.25 | Current Suffix:=-=-=-=----=-,-----Bs======B.................ZOZZO,
Iteration: 92 | Loss: 181.125 | Current Suffix:=-=-=-=----=-,-----Bs ------B.................ZOZZO,
Iteration: 93 | Loss: 178.375 | Current Suffix:=========-=----=-,-----Bs ------B.................ZOZZO,
Iteration: 94 | Loss: 180.375 | Current Suffix:=========-=----=-, ------Bs ------B.................ZOZZO,
Iteration: 95 | Loss: 180.375 | Current Suffix:=========-=----=-, ------Bs ------B.................ZOZZO,
Iteration: 96 | Loss: 170.875 | Current Suffix:=========-=----=-, ------Bs ------B.................ZZOZZO,
Iteration: 97 | Loss: 208.5 | Current Suffix:=========-=----=-, ------Bs ------B.................ZZoZZO,
Iteration: 98 | Loss: 255.375 | Current Suffix:=========-=----=-, ------Bs ------B.................ZZoZZQ,
Iteration: 99 | Loss: 232.625 | Current Suffix:=========-=----=-, ------Bs ------B.................ZZzzZZQ,
Iteration: 100 | Loss: 222.75 | Current Suffix:=========-=----=-, ------Bs ------B.................ZZ..ZZQ,
Iteration: 101 | Loss: 209.25 | Current Suffix:=========-=----=-, ------Bs ------B.................ZZ...ZZQ,
Iteration: 102 | Loss: 153.125 | Current Suffix:=========-=----=-, ------Bs ------B.................ZZ...ZZZ,
Iteration: 103 | Loss: 200.5 | Current Suffix:=========-=----=-, ------Bs ------B.................ZI...ZZZ,
Iteration: 104 | Loss: 174.25 | Current Suffix:=========-=----=-, ------Bs ------B.................zz...ZZZ,
Iteration: 105 | Loss: 160.5 | Current Suffix:=========-=----=-, ------Bs ------B.................D...ZZZ,
Iteration: 106 | Loss: 176.875 | Current Suffix:=========-=----=-, ------Bs ------B.................E...ZZZ,
Iteration: 107 | Loss: 154.375 | Current Suffix:=========-=----=-, ------Bs ------B.................B...ZZZ,
Iteration: 108 | Loss: 154.375 | Current Suffix:=========-=----=-, ------Bs ------B.................B..ZZZ,
Iteration: 109 | Loss: 151.875 | Current Suffix:=========-=----=-, ------Bs ------B..............B..ZZZ,
Iteration: 110 | Loss: 151.875 | Current Suffix:=========-=----=-, ------Bs ------B..............B..ZZZ,
Iteration: 111 | Loss: 149.0 | Current Suffix:=========-=----=-, ------Bs ------B..........B..ZZZ,
Iteration: 112 | Loss: 149.0 | Current Suffix:=========-=----=-, ------Bs ------B..........B..ZZZ,
Iteration: 113 | Loss: 149.0 | Current Suffix:=========-=----=-, ------Bs ------B..........B..ZZZ,
Iteration: 114 | Loss: 151.375 | Current Suffix:=========-=----=-, ------Bs ------B..........B...ZZZ,
Iteration: 115 | Loss: 151.375 | Current Suffix:=========-=----=-, ------Bs ------B..........B...ZZZ,
Iteration: 116 | Loss: 170.875 | Current Suffix:=========-=----=-, ------Bs ------B..........B'ZZZ,
Iteration: 117 | Loss: 189.875 | Current Suffix:=========-=----=-, ------Bs ------B..........C'ZZZ,
Iteration: 118 | Loss: 189.875 | Current Suffix:=========-=----=-, ------Bs ------B..........C'ZZZ,
Iteration: 119 | Loss: 186.875 | Current Suffix:=========-=----=-, ------Bs ------B..........C#ZZZ,
Iteration: 120 | Loss: 171.5 | Current Suffix:=========-=----=-, ------Bs ------B..........C..ZZZ,
Iteration: 121 | Loss: 180.375 | Current Suffix:=========-=----=-, ------Bs ------B..........C....ZZZ,
Iteration: 122 | Loss: 171.5 | Current Suffix:=========-=----=-, ------Bs ------B..........C..ZZZ,
Iteration: 123 | Loss: 171.5 | Current Suffix:=========-=----=-, ------Bs ------B..........C..ZZZ,
Iteration: 124 | Loss: 165.625 | Current Suffix:=========-=----=-, ------Bs ------B..........C.ZZZ,
Iteration: 125 | Loss: 149.625 | Current Suffix:=========-=----=-, ------Bs ------B..........B.ZZZ,
Iteration: 126 | Loss: 154.875 | Current Suffix:=========-=----=-, ------Bs ------B............B.ZZZ,
Iteration: 127 | Loss: 153.125 | Current Suffix:=========-=----=-, ------Bs ------B..............B.ZZZ,
Iteration: 128 | Loss: 163.0 | Current Suffix:=========-=----=-, ------Bs ------B..............B.XZ,
Iteration: 129 | Loss: 156.125 | Current Suffix:=========-=----=-, ------Bs ------B..............B. BZ,
Iteration: 130 | Loss: 159.25 | Current Suffix:=========-=----=-, ------Bs ------B..............B.RZ,
Iteration: 131 | Loss: 207.625 | Current Suffix:=========-=----=-, ------zx ------B..............B.RZ,
Iteration: 132 | Loss: 182.5 | Current Suffix:=========-=----=-, ------zx ------B..............B..............RZ,
Iteration: 133 | Loss: 184.0 | Current Suffix:=========-=----=-, ------Coach ------B..............B..............RZ,
Iteration: 134 | Loss: 201.25 | Current Suffix:=========-=----=-, ------Coach ------B..............B..............Rez,
Iteration: 135 | Loss: 223.625 | Current Suffix:=========-=----=-, ------ runes ------B..............B..............Rez,
Iteration: 136 | Loss: 212.625 | Current Suffix:=========-=----=-, ------ runes ------B..............B..............Cz,
Iteration: 137 | Loss: 204.5 | Current Suffix:=========-=----=-, ------ runes ------B..............B..............Nz,
Iteration: 138 | Loss: 200.5 | Current Suffix:=========-=----=----- ------ runes ------B..............B..............Nz,
Iteration: 139 | Loss: 180.375 | Current Suffix:=========-=----=----- ------ runes ------B..............B..............Nz........
Iteration: 140 | Loss: 166.25 | Current Suffix:=========-=----=----- ------ runes ------B..............B..............N OP........
Iteration: 141 | Loss: 167.5 | Current Suffix:=========-=----=----- ------ runes ------B..............B..............N CG........
Iteration: 142 | Loss: 179.0 | Current Suffix:=========-=----=----- ------ runes ------B..............B..............N RB........
Iteration: 143 | Loss: 178.375 | Current Suffix:=========-=----=----- ------ runes ------B..............B..............NVB........
Iteration: 144 | Loss: 170.875 | Current Suffix:=========-=----=----- ------ runes ------B..............B..............mmB........
Iteration: 145 | Loss: 168.125 | Current Suffix:=======-=----=----- ------ runes ------B..............B..............mmB........
Iteration: 146 | Loss: 140.0 | Current Suffix:=======-=----=----- ------ runes ------B..............B..............mmB..........
Iteration: 147 | Loss: 151.875 | Current Suffix:=======-=----=----- ------Byte ------B..............B..............mmB..........
Iteration: 148 | Loss: 126.4375 | Current Suffix:=======-=----=----- ------HQ ------B..............B..............mmB..........
Iteration: 149 | Loss: 104.0 | Current Suffix:=======-=----=----- ------HQ ------B..............B...........................B..........
Iteration: 150 | Loss: 90.75 | Current Suffix:=======-=----=----- ------America ------B..............B...........................B..........
Iteration: 151 | Loss: 71.8125 | Current Suffix:=======-=----=----- ------America ------B..............B..........B..........
Iteration: 152 | Loss: 55.75 | Current Suffix:=======-=----=----- ------America ------B..........B..........B..........
Iteration: 153 | Loss: 58.84375 | Current Suffix:=======-=----=----- ------Interface ------B..........B..........B..........
Iteration: 154 | Loss: 63.125 | Current Suffix:=======-=------=----- ------Interface ------B..........B..........B..........
Iteration: 155 | Loss: 63.125 | Current Suffix:=======-=------=----- ------Interface ------B..........B..........B..........
Iteration: 156 | Loss: 68.5 | Current Suffix:=======-=------=----- ------1 ------B..........B..........B..........
Iteration: 157 | Loss: 66.875 | Current Suffix:=====-=------=----- ------1 ------B..........B..........B..........
Iteration: 158 | Loss: 66.625 | Current Suffix:=====-------------------------------=----- ------1 ------B..........B..........B..........
Iteration: 159 | Loss: 63.375 | Current Suffix: -----=-------------------------------=----- ------1 ------B..........B..........B..........
Iteration: 160 | Loss: 63.375 | Current Suffix: -----=-------------------------------=----- ------1 ------B..........B..........B..........
Iteration: 161 | Loss: 60.6875 | Current Suffix: -----=-------------------------------=---- ------1 ------B..........B..........B..........
Iteration: 162 | Loss: 67.5 | Current Suffix: -----=-------------------------------=---- ------ Anchorage ------B..........B..........B..........
Iteration: 163 | Loss: 58.1875 | Current Suffix: -----=-------------------------------=---- ------ Scotland ------B..........B..........B..........
Iteration: 164 | Loss: 57.9375 | Current Suffix: -----=-------------------------------=---- ------Exit ------B..........B..........B..........
Iteration: 165 | Loss: 70.6875 | Current Suffix: -----=-------------------------------=---- ------endor ------B..........B..........B..........
Iteration: 166 | Loss: 67.75 | Current Suffix: -----=-------------------------------=---- ------ Sora ------B..........B..........B..........
Iteration: 167 | Loss: 60.0 | Current Suffix: -----=-------------------------------=---- ------Ax ------B..........B..........B..........
Iteration: 168 | Loss: 62.375 | Current Suffix: -----=---------------------------=---- ------Ax ------B..........B..........B..........
Iteration: 169 | Loss: 54.09375 | Current Suffix:=======---------------------------=---- ------Ax ------B..........B..........B..........
Iteration: 170 | Loss: 57.46875 | Current Suffix:=======---------------------------=------- ------Ax ------B..........B..........B..........
Iteration: 171 | Loss: 61.90625 | Current Suffix:=======---------------------------=-------- ------Ax ------B..........B..........B..........
Iteration: 172 | Loss: 54.09375 | Current Suffix:=======---------------------------=---- ------Ax ------B..........B..........B..........
Iteration: 173 | Loss: 55.3125 | Current Suffix:=======-----------------------=---- ------Ax ------B..........B..........B..........
Iteration: 174 | Loss: 64.0625 | Current Suffix:=======--------------=---- ------Ax ------B..........B..........B..........
Iteration: 175 | Loss: 65.375 | Current Suffix:=====--------------=---- ------Ax ------B..........B..........B..........
Iteration: 176 | Loss: 59.3125 | Current Suffix:=====---=---- ------Ax ------B..........B..........B..........
Iteration: 177 | Loss: 59.3125 | Current Suffix:=====---=---- ------Ax ------B..........B..........B..........
Iteration: 178 | Loss: 62.625 | Current Suffix:=====------=---- ------Ax ------B..........B..........B..........
Iteration: 179 | Loss: 62.625 | Current Suffix:=====------=---- ------Ax ------B..........B..........B..........
Iteration: 180 | Loss: 64.375 | Current Suffix:=====----------=---- ------Ax ------B..........B..........B..........
Iteration: 181 | Loss: 66.6875 | Current Suffix:=====----------=---- ------Arizona ------B..........B..........B..........
Iteration: 182 | Loss: 81.9375 | Current Suffix:=====----------=---- ------ Casino ------B..........B..........B..........
Iteration: 183 | Loss: 71.25 | Current Suffix:=====----------=---- ------ Alaska ------B..........B..........B..........
Iteration: 184 | Loss: 71.25 | Current Suffix:=====----------=---- ------ Alaska ------B..........B..........B..........
Iteration: 185 | Loss: 71.25 | Current Suffix:=====----------=---- ------ Alaska ------B..........B..........B..........
Iteration: 186 | Loss: 72.125 | Current Suffix:=====----------=-- ------ Alaska ------B..........B..........B..........
Iteration: 187 | Loss: 83.625 | Current Suffix:=====----------===== ------ Alaska ------B..........B..........B..........
Iteration: 188 | Loss: 73.5625 | Current Suffix:=======----------===== ------ Alaska ------B..........B..........B..........
Iteration: 189 | Loss: 88.0 | Current Suffix:=======----------===== ------ Alaska ------B..........B..........B...............
Iteration: 190 | Loss: 92.1875 | Current Suffix:===========----------===== ------ Alaska ------B..........B..........B...............
Iteration: 191 | Loss: 82.375 | Current Suffix:===========----------===== ------ Alaska ------B..........B..........B...........
Iteration: 192 | Loss: 80.4375 | Current Suffix:===========------------===== ------ Alaska ------B..........B..........B...........
Iteration: 193 | Loss: 89.375 | Current Suffix:===========------------===== ------ Alaska ------B............B..........B...........
Iteration: 194 | Loss: 89.375 | Current Suffix:===========------------===== ------ Alaska ------B............B..........B...........
Iteration: 195 | Loss: 92.1875 | Current Suffix:===========------------===== ------ Alaska ------B............B..............B...........
Iteration: 196 | Loss: 83.3125 | Current Suffix:===========------------===== ------ Alaska ------B............B...........B...........
Iteration: 197 | Loss: 77.0625 | Current Suffix:===========------------===== ------ Alaska ------B...........B...........B...........
Iteration: 198 | Loss: 77.0625 | Current Suffix:===========------------===== ------ Alaska ------B...........B...........B...........
