Iteration: 0 | Loss: -0.0859375 | Current Suffix:!!!!!!!!Fi!!
Iteration: 196 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 197 | Loss: 6.21484375 | Current Suffix:Fle monument
Iteration: 198 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 199 | Loss: 6.21484375 | Current Suffix:Fle monument
Iteration: 200 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 201 | Loss: 6.390625 | Current Suffix:Hug monument
Iteration: 202 | Loss: 5.703125 | Current Suffix:Fran monument
Iteration: 203 | Loss: 6.265625 | Current Suffix:Ble monument
Iteration: 204 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 205 | Loss: 6.21484375 | Current Suffix:Fle monument
Iteration: 206 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 207 | Loss: 6.1796875 | Current Suffix:Emer monument
Iteration: 208 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 209 | Loss: 6.21484375 | Current Suffix:Fle monument
Iteration: 210 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 211 | Loss: 6.25 | Current Suffix:Mis monument
Iteration: 212 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 213 | Loss: 6.3515625 | Current Suffix:Flo monument
Iteration: 214 | Loss: 6.390625 | Current Suffix:Solution monument
Iteration: 215 | Loss: 6.58984375 | Current Suffix:lde monument
Iteration: 216 | Loss: 6.890625 | Current Suffix:Cub monument
Iteration: 217 | Loss: 6.1796875 | Current Suffix:Emer monument
Iteration: 218 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 219 | Loss: 6.21484375 | Current Suffix:Fle monument
Iteration: 220 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 221 | Loss: 6.1796875 | Current Suffix:Emer monument
Iteration: 222 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 223 | Loss: 6.21484375 | Current Suffix:Fle monument
Iteration: 224 | Loss: 6.34375 | Current Suffix:Ja monument
Iteration: 225 | Loss: 6.21484375 | Current Suffix:Fle monument
Iteration: 226 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 227 | Loss: 6.3515625 | Current Suffix:Flo monument
Iteration: 228 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 229 | Loss: 6.3515625 | Current Suffix:Flo monument
Iteration: 230 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 231 | Loss: 6.1796875 | Current Suffix:Emer monument
Iteration: 232 | Loss: 6.4140625 | Current Suffix:Studio monument
Iteration: 233 | Loss: 6.28515625 | Current Suffix:Johnny monument
Iteration: 234 | Loss: 6.4296875 | Current Suffix:Dro monument
Iteration: 235 | Loss: 6.1953125 | Current Suffix:Hen monument
Iteration: 236 | Loss: 6.2890625 | Current Suffix:Pir monument
Iteration: 237 | Loss: 6.265625 | Current Suffix:Nic monument
Iteration: 238 | Loss: 6.578125 | Current Suffix:Ghost monument
Iteration: 239 | Loss: 6.515625 | Current Suffix:estern monument
Iteration: 240 | Loss: 6.5703125 | Current Suffix: french monument
Iteration: 241 | Loss: 7.078125 | Current Suffix:umbn monument
Iteration: 242 | Loss: 6.14453125 | Current Suffix:Fra monument
Iteration: 243 | Loss: 6.265625 | Current Suffix:Ble monument
Iteration: 244 | Loss: 6.5 | Current Suffix: Orche monument
Iteration: 245 | Loss: 6.578125 | Current Suffix:Dun monument
Iteration: 246 | Loss: 6.4296875 | Current Suffix:Dro monument
Iteration: 247 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 248 | Loss: 6.25 | Current Suffix:Mis monument
Iteration: 249 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 250 | Loss: 6.1796875 | Current Suffix:Emer monument
Iteration: 251 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 252 | Loss: 6.21484375 | Current Suffix:Fle monument
Iteration: 253 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 254 | Loss: 6.1796875 | Current Suffix:Emer monument
Iteration: 255 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 256 | Loss: 6.265625 | Current Suffix:Ble monument
Iteration: 257 | Loss: 6.5 | Current Suffix: Orche monument
Iteration: 258 | Loss: 6.5 | Current Suffix: Synd monument
Iteration: 259 | Loss: 6.53125 | Current Suffix:Psy monument
Iteration: 260 | Loss: 5.8203125 | Current Suffix:Rober monument
Iteration: 261 | Loss: 6.265625 | Current Suffix:Ble monument
Iteration: 262 | Loss: 6.5625 | Current Suffix:oreAnd monument
Iteration: 263 | Loss: 6.7578125 | Current Suffix:Rew monument
Iteration: 264 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 265 | Loss: 6.25 | Current Suffix:Mis monument
Iteration: 266 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 267 | Loss: 6.3828125 | Current Suffix:Merc monument
Iteration: 268 | Loss: 6.4140625 | Current Suffix:Studio monument
Iteration: 269 | Loss: 6.28515625 | Current Suffix:Johnny monument
Iteration: 270 | Loss: 6.3671875 | Current Suffix:Ey monument
Iteration: 271 | Loss: 5.8203125 | Current Suffix:Rober monument
Iteration: 272 | Loss: 6.4296875 | Current Suffix:Dro monument
Iteration: 273 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 274 | Loss: 6.21484375 | Current Suffix:Fle monument
Iteration: 275 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 276 | Loss: 6.3828125 | Current Suffix:Merc monument
Iteration: 277 | Loss: 6.4140625 | Current Suffix:Studio monument
Iteration: 278 | Loss: 6.2890625 | Current Suffix:Pir monument
Iteration: 279 | Loss: 5.9765625 | Current Suffix:Van monument
Iteration: 280 | Loss: 6.65625 | Current Suffix:Haunted monument
Iteration: 281 | Loss: 6.2265625 | Current Suffix:Laura monument
Iteration: 282 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 283 | Loss: 6.3515625 | Current Suffix:Flo monument
Iteration: 284 | Loss: 6.390625 | Current Suffix:Solution monument
Iteration: 285 | Loss: 6.3828125 | Current Suffix:Merc monument
Iteration: 286 | Loss: 6.4140625 | Current Suffix:Studio monument
Iteration: 287 | Loss: 6.28515625 | Current Suffix:Johnny monument
Iteration: 288 | Loss: 6.3671875 | Current Suffix:Ey monument
Iteration: 289 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 290 | Loss: 6.21484375 | Current Suffix:Fle monument
Iteration: 291 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 292 | Loss: 6.2265625 | Current Suffix:Des monument
Iteration: 293 | Loss: 6.125 | Current Suffix:Die monument
Iteration: 294 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 295 | Loss: 6.2265625 | Current Suffix:Des monument
Iteration: 296 | Loss: 6.125 | Current Suffix:Die monument
Iteration: 297 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 298 | Loss: 6.21484375 | Current Suffix:Fle monument
Iteration: 299 | Loss: 6.421875 | Current Suffix:Jump monument
Iteration: 300 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 301 | Loss: 6.1796875 | Current Suffix:Emer monument
Iteration: 302 | Loss: 6.46484375 | Current Suffix:Italy monument
Iteration: 303 | Loss: 6.1796875 | Current Suffix:Emer monument
Iteration: 304 | Loss: 6.4140625 | Current Suffix:Studio monument
Iteration: 305 | Loss: 6.28515625 | Current Suffix:Johnny monument
Iteration: 306 | Loss: 6.5859375 | Current Suffix: Nightmares monument
Iteration: 307 | Loss: 6.203125 | Current Suffix: Noir monument
Iteration: 308 | Loss: 6.5859375 | Current Suffix: Nightmares monument
Iteration: 309 | Loss: 6.578125 | Current Suffix:Dun monument
Iteration: 310 | Loss: 6.4296875 | Current Suffix:Dro monument
Iteration: 311 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 312 | Loss: 6.3828125 | Current Suffix:Merc monument
Iteration: 313 | Loss: 6.4140625 | Current Suffix:Studio monument
Iteration: 314 | Loss: 6.28515625 | Current Suffix:Johnny monument
Iteration: 315 | Loss: 6.3671875 | Current Suffix:Ey monument
Iteration: 316 | Loss: 5.8203125 | Current Suffix:Rober monument
Iteration: 317 | Loss: 6.265625 | Current Suffix:Ble monument
Iteration: 318 | Loss: 6.5625 | Current Suffix:oreAnd monument
Iteration: 319 | Loss: 6.81640625 | Current Suffix: VERS monument
Iteration: 320 | Loss: 6.62890625 | Current Suffix: Alz monument
Iteration: 321 | Loss: 6.51953125 | Current Suffix:Ul monument
Iteration: 322 | Loss: 6.4375 | Current Suffix:Da monument
Iteration: 323 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 324 | Loss: 6.1796875 | Current Suffix:Emer monument
Iteration: 325 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 326 | Loss: 6.21484375 | Current Suffix:Fle monument
Iteration: 327 | Loss: 6.34375 | Current Suffix:Ja monument
Iteration: 328 | Loss: 5.8203125 | Current Suffix:Rober monument
Iteration: 329 | Loss: 6.4296875 | Current Suffix:Dro monument
Iteration: 330 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 331 | Loss: 6.21484375 | Current Suffix:Fle monument
Iteration: 332 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 333 | Loss: 6.390625 | Current Suffix:Hug monument
Iteration: 334 | Loss: 5.703125 | Current Suffix:Fran monument
Iteration: 335 | Loss: 6.265625 | Current Suffix:Ble monument
Iteration: 336 | Loss: 6.5625 | Current Suffix:oreAnd monument
Iteration: 337 | Loss: 6.921875 | Current Suffix:Weapons monument
Iteration: 338 | Loss: 5.8203125 | Current Suffix:Rober monument
Iteration: 339 | Loss: 6.265625 | Current Suffix:Ble monument
Iteration: 340 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 341 | Loss: 6.21484375 | Current Suffix:Fle monument
Iteration: 342 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 343 | Loss: 6.1796875 | Current Suffix:Emer monument
Iteration: 344 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 345 | Loss: 6.21484375 | Current Suffix:Fle monument
Iteration: 346 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 347 | Loss: 6.21484375 | Current Suffix:Fle monument
Iteration: 348 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 349 | Loss: 6.1796875 | Current Suffix:Emer monument
Iteration: 350 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 351 | Loss: 6.21484375 | Current Suffix:Fle monument
Iteration: 352 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 353 | Loss: 6.2265625 | Current Suffix:Des monument
Iteration: 354 | Loss: 6.125 | Current Suffix:Die monument
Iteration: 355 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 356 | Loss: 6.21484375 | Current Suffix:Fle monument
Iteration: 357 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 358 | Loss: 6.1796875 | Current Suffix:Emer monument
Iteration: 359 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 360 | Loss: 6.2265625 | Current Suffix:Des monument
Iteration: 361 | Loss: 6.125 | Current Suffix:Die monument
Iteration: 362 | Loss: 6.625 | Current Suffix:Engineers monument
Iteration: 363 | Loss: 5.8203125 | Current Suffix:Rober monument
Iteration: 364 | Loss: 6.265625 | Current Suffix:Ble monument
Iteration: 365 | Loss: 6.5 | Current Suffix: Orche monument
Iteration: 366 | Loss: 6.7578125 | Current Suffix: Drunk monument
Iteration: 367 | Loss: 6.7109375 | Current Suffix:Sty monument
Iteration: 368 | Loss: 5.8203125 | Current Suffix:Rober monument
Iteration: 369 | Loss: 6.4140625 | Current Suffix:Studio monument
Iteration: 370 | Loss: 6.5703125 | Current Suffix:StreamerBot monument
Iteration: 371 | Loss: 6.515625 | Current Suffix:estern monument
Iteration: 372 | Loss: 6.5703125 | Current Suffix: french monument
Iteration: 373 | Loss: 7.06640625 | Current Suffix: Citiz monument
Iteration: 374 | Loss: 6.4140625 | Current Suffix:Vel monument
Iteration: 375 | Loss: 6.1796875 | Current Suffix:Emer monument
Iteration: 376 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 377 | Loss: 6.2265625 | Current Suffix:Des monument
Iteration: 378 | Loss: 6.125 | Current Suffix:Die monument
Iteration: 379 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 380 | Loss: 6.21484375 | Current Suffix:Fle monument
Iteration: 381 | Loss: 6.34375 | Current Suffix:Ja monument
Iteration: 382 | Loss: 5.8203125 | Current Suffix:Rober monument
Iteration: 383 | Loss: 6.265625 | Current Suffix:Ble monument
Iteration: 384 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 385 | Loss: 6.21484375 | Current Suffix:Fle monument
Iteration: 386 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 387 | Loss: 6.1796875 | Current Suffix:Emer monument
Iteration: 388 | Loss: 6.6171875 | Current Suffix:Jon monument
Iteration: 389 | Loss: 6.265625 | Current Suffix:Ble monument
Iteration: 390 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 391 | Loss: 6.21484375 | Current Suffix:Fle monument
Iteration: 392 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 393 | Loss: 6.21484375 | Current Suffix:Fle monument
Iteration: 394 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 395 | Loss: 6.3515625 | Current Suffix:Flo monument
Iteration: 396 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 397 | Loss: 6.1796875 | Current Suffix:Emer monument
Iteration: 398 | Loss: 6.46484375 | Current Suffix:Italy monument
Iteration: 399 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 400 | Loss: 6.1796875 | Current Suffix:Emer monument
Iteration: 401 | Loss: 6.46484375 | Current Suffix:Italy monument
Iteration: 402 | Loss: 6.3828125 | Current Suffix:Merc monument
Iteration: 403 | Loss: 6.4140625 | Current Suffix:Studio monument
Iteration: 404 | Loss: 6.28515625 | Current Suffix:Johnny monument
Iteration: 405 | Loss: 6.3671875 | Current Suffix:Ey monument
Iteration: 406 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 407 | Loss: 6.1796875 | Current Suffix:Emer monument
Iteration: 408 | Loss: 6.4140625 | Current Suffix:Studio monument
Iteration: 409 | Loss: 6.28515625 | Current Suffix:Johnny monument
Iteration: 410 | Loss: 6.3671875 | Current Suffix:Ey monument
Iteration: 411 | Loss: 5.8203125 | Current Suffix:Rober monument
Iteration: 412 | Loss: 6.265625 | Current Suffix:Ble monument
Iteration: 413 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 414 | Loss: 6.21484375 | Current Suffix:Fle monument
Iteration: 415 | Loss: 6.34375 | Current Suffix:Ja monument
Iteration: 416 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 417 | Loss: 6.3671875 | Current Suffix:Ey monument
Iteration: 418 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 419 | Loss: 6.390625 | Current Suffix:Hug monument
Iteration: 420 | Loss: 6.0234375 | Current Suffix:Philipp monument
Iteration: 421 | Loss: 6.390625 | Current Suffix:Hug monument
Iteration: 422 | Loss: 5.703125 | Current Suffix:Fran monument
Iteration: 423 | Loss: 6.265625 | Current Suffix:Ble monument
Iteration: 424 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 425 | Loss: 6.21484375 | Current Suffix:Fle monument
Iteration: 426 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 427 | Loss: 6.1796875 | Current Suffix:Emer monument
Iteration: 428 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 429 | Loss: 6.21484375 | Current Suffix:Fle monument
Iteration: 430 | Loss: 6.4140625 | Current Suffix:Studio monument
Iteration: 431 | Loss: 6.2890625 | Current Suffix:Pir monument
Iteration: 432 | Loss: 6.265625 | Current Suffix:Nic monument
Iteration: 433 | Loss: 6.515625 | Current Suffix:Grey monument
Iteration: 434 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 435 | Loss: 6.1796875 | Current Suffix:Emer monument
Iteration: 436 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 437 | Loss: 6.21484375 | Current Suffix:Fle monument
Iteration: 438 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 439 | Loss: 6.3515625 | Current Suffix:Flo monument
Iteration: 440 | Loss: 6.65625 | Current Suffix:Haunted monument
Iteration: 441 | Loss: 5.8203125 | Current Suffix:Rober monument
Iteration: 442 | Loss: 6.4140625 | Current Suffix:Studio monument
Iteration: 443 | Loss: 6.5703125 | Current Suffix:StreamerBot monument
Iteration: 444 | Loss: 6.265625 | Current Suffix:Ble monument
Iteration: 445 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 446 | Loss: 6.25 | Current Suffix:Mis monument
Iteration: 447 | Loss: 6.265625 | Current Suffix:Ble monument
Iteration: 448 | Loss: 6.5 | Current Suffix: Orche monument
Iteration: 449 | Loss: 6.5 | Current Suffix: Synd monument
Iteration: 450 | Loss: 6.53125 | Current Suffix:Psy monument
Iteration: 451 | Loss: 6.0234375 | Current Suffix:Vers monument
Iteration: 452 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 453 | Loss: 6.1796875 | Current Suffix:Emer monument
Iteration: 454 | Loss: 6.4140625 | Current Suffix:Studio monument
Iteration: 455 | Loss: 6.2890625 | Current Suffix:Pir monument
Iteration: 456 | Loss: 6.34375 | Current Suffix:Mel monument
Iteration: 457 | Loss: 6.23828125 | Current Suffix:Crash monument
Iteration: 458 | Loss: 5.8203125 | Current Suffix:Rober monument
Iteration: 459 | Loss: 6.4375 | Current Suffix:Da monument
Iteration: 460 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 461 | Loss: 6.1796875 | Current Suffix:Emer monument
Iteration: 462 | Loss: 6.53125 | Current Suffix:Pool monument
Iteration: 463 | Loss: 6.46875 | Current Suffix:Tokens monument
Iteration: 464 | Loss: 6.55859375 | Current Suffix: Geral monument
Iteration: 465 | Loss: 6.6171875 | Current Suffix:verend monument
Iteration: 466 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 467 | Loss: 6.3515625 | Current Suffix:Flo monument
Iteration: 468 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 469 | Loss: 6.1796875 | Current Suffix:Emer monument
Iteration: 470 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 471 | Loss: 6.21484375 | Current Suffix:Fle monument
Iteration: 472 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 473 | Loss: 6.1796875 | Current Suffix:Emer monument
Iteration: 474 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 475 | Loss: 6.21484375 | Current Suffix:Fle monument
Iteration: 476 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 477 | Loss: 6.1796875 | Current Suffix:Emer monument
Iteration: 478 | Loss: 6.53125 | Current Suffix:Pool monument
Iteration: 479 | Loss: 6.46875 | Current Suffix:Tokens monument
Iteration: 480 | Loss: 6.4765625 | Current Suffix: Collider monument
Iteration: 481 | Loss: 6.171875 | Current Suffix:Flor monument
Iteration: 482 | Loss: 6.2890625 | Current Suffix:Yo monument
Iteration: 483 | Loss: 6.65625 | Current Suffix:Haunted monument
Iteration: 484 | Loss: 5.8203125 | Current Suffix:Rober monument
Iteration: 485 | Loss: 6.265625 | Current Suffix:Ble monument
Iteration: 486 | Loss: 6.5 | Current Suffix: Orche monument
Iteration: 487 | Loss: 6.5 | Current Suffix: Synd monument
Iteration: 488 | Loss: 6.65625 | Current Suffix:Haunted monument
Iteration: 489 | Loss: 5.8203125 | Current Suffix:Rober monument
Iteration: 490 | Loss: 6.265625 | Current Suffix:Ble monument
Iteration: 491 | Loss: 6.19140625 | Current Suffix:Karl monument
Iteration: 492 | Loss: 6.21484375 | Current Suffix:Fle monument
Iteration: 493 | Loss: 5.84375 | Current Suffix:Aust monument
Iteration: 494 | Loss: 6.1796875 | Current Suffix:Emer monument
Iteration: 495 | Loss: 6.4140625 | Current Suffix:Studio monument
Iteration: 496 | Loss: 6.28515625 | Current Suffix:Johnny monument
Iteration: 497 | Loss: 6.3671875 | Current Suffix:Ey monument
Iteration: 498 | Loss: 5.8203125 | Current Suffix:Rober monument
Iteration: 499 | Loss: 6.4375 | Current Suffix:Da monument
Iteration: 0 | Loss: 7.859375 | Current Suffix:!! Server
Iteration: 1 | Loss: 7.28125 | Current Suffix:!! Cafe
Iteration: 2 | Loss: 6.55078125 | Current Suffix:ActionCode Cafe
Iteration: 3 | Loss: 6.890625 | Current Suffix:aten Cafe
Iteration: 4 | Loss: 7.03125 | Current Suffix:sei Cafe
Iteration: 5 | Loss: 7.08203125 | Current Suffix:Yu Cafe
Iteration: 6 | Loss: 7.0234375 | Current Suffix:abase Cafe
Iteration: 7 | Loss: 6.71875 | Current Suffix: swast Cafe
Iteration: 8 | Loss: 7.2578125 | Current Suffix: lat Cafe
